accumulatedFirstCnt,accumulatedSecondCnt,baseDate,firstCnt,secondCnt,sido,totalFirstCnt,totalSecondCnt
2196295,98769,2021-04-25 00:00:00,64344,5769,전국,2260639,104538
345158,18380,2021-04-25 00:00:00,10195,119,서울특별시,355353,18499
135163,5848,2021-04-25 00:00:00,3576,0,부산광역시,138739,5848
91029,3943,2021-04-25 00:00:00,3569,0,대구광역시,94598,3943
60632,4320,2021-04-25 00:00:00,1078,1,대전광역시,61710,4321
110753,10665,2021-04-25 00:00:00,2569,472,인천광역시,113322,11137
75483,2854,2021-04-25 00:00:00,1374,128,광주광역시,76857,2982
40942,3866,2021-04-25 00:00:00,482,126,울산광역시,41424,3992
461888,14555,2021-04-25 00:00:00,19739,2167,경기도,481627,16722
82520,4889,2021-04-25 00:00:00,1065,533,강원도,83585,5422
10976,1162,2021-04-25 00:00:00,308,62,세종특별자치시,11284,1224
83458,5550,2021-04-25 00:00:00,2103,348,충청북도,85561,5898
113206,4082,2021-04-25 00:00:00,3631,494,충청남도,116837,4576
107820,3951,2021-04-25 00:00:00,2608,713,전라북도,110428,4664
130820,3595,2021-04-25 00:00:00,2452,246,전라남도,133272,3841
146457,2933,2021-04-25 00:00:00,4163,0,경상북도,150620,2933
171423,5111,2021-04-25 00:00:00,4984,345,경상남도,176407,5456
28338,3065,2021-04-25 00:00:00,448,15,제주특별자치도,28786,3080
229,0,2021-04-25 00:00:00,0,0,기타,229,0
2260748,104538,2021-04-26 00:00:00,6140,367,전국,2266888,104905
355353,18499,2021-04-26 00:00:00,200,0,서울특별시,355553,18499
138739,5848,2021-04-26 00:00:00,3,0,부산광역시,138742,5848
94598,3943,2021-04-26 00:00:00,735,111,대구광역시,95333,4054
113322,11137,2021-04-26 00:00:00,33,0,인천광역시,113355,11137
76857,2982,2021-04-26 00:00:00,0,0,광주광역시,76857,2982
41424,3992,2021-04-26 00:00:00,113,0,울산광역시,41537,3992
61709,4321,2021-04-26 00:00:00,44,0,대전광역시,61753,4321
11284,1224,2021-04-26 00:00:00,16,0,세종특별자치시,11300,1224
481717,16722,2021-04-26 00:00:00,2292,0,경기도,484009,16722
83585,5422,2021-04-26 00:00:00,13,0,강원도,83598,5422
85561,5898,2021-04-26 00:00:00,51,63,충청북도,85612,5961
116839,4576,2021-04-26 00:00:00,461,0,충청남도,117300,4576
110428,4664,2021-04-26 00:00:00,835,193,전라북도,111263,4857
133270,3841,2021-04-26 00:00:00,3,0,전라남도,133273,3841
150620,2933,2021-04-26 00:00:00,1302,0,경상북도,151922,2933
176427,5456,2021-04-26 00:00:00,6,0,경상남도,176433,5456
28786,3080,2021-04-26 00:00:00,33,0,제주특별자치도,28819,3080
229,0,2021-04-26 00:00:00,0,0,기타,229,0
2268038,104905,2021-04-27 00:00:00,141937,21598,전국,2409975,126503
355797,18499,2021-04-27 00:00:00,23323,3411,서울특별시,379120,21910
138847,5848,2021-04-27 00:00:00,7696,898,부산광역시,146543,6746
95366,4054,2021-04-27 00:00:00,5905,514,대구광역시,101271,4568
113378,11137,2021-04-27 00:00:00,6286,1005,인천광역시,119664,12142
76862,2982,2021-04-27 00:00:00,3931,933,광주광역시,80793,3915
41539,3992,2021-04-27 00:00:00,2084,965,울산광역시,43623,4957
61825,4321,2021-04-27 00:00:00,4176,492,대전광역시,66001,4813
11300,1224,2021-04-27 00:00:00,707,200,세종특별자치시,12007,1424
484528,16722,2021-04-27 00:00:00,30764,2715,경기도,515292,19437
83616,5422,2021-04-27 00:00:00,4402,1640,강원도,88018,7062
85656,5961,2021-04-27 00:00:00,5282,1492,충청북도,90938,7453
117453,4576,2021-04-27 00:00:00,5191,1521,충청남도,122644,6097
111286,4857,2021-04-27 00:00:00,11439,1566,전라북도,122725,6423
133299,3841,2021-04-27 00:00:00,9208,1509,전라남도,142507,5350
151956,2933,2021-04-27 00:00:00,10127,393,경상북도,162083,3326
176496,5456,2021-04-27 00:00:00,9631,1776,경상남도,186127,7232
28834,3080,2021-04-27 00:00:00,1785,568,제주특별자치도,30619,3648
2410975,126506,2021-04-28 00:00:00,175794,21776,전국,2586769,148282
379424,21910,2021-04-28 00:00:00,26585,3725,서울특별시,406009,25635
146554,6747,2021-04-28 00:00:00,11312,920,부산광역시,157866,7667
101368,4568,2021-04-28 00:00:00,7287,533,대구광역시,108655,5101
80817,3915,2021-04-28 00:00:00,4912,939,광주광역시,85729,4854
119685,12143,2021-04-28 00:00:00,7280,1022,인천광역시,126965,13165
43624,4957,2021-04-28 00:00:00,2746,1044,울산광역시,46370,6001
12008,1424,2021-04-28 00:00:00,756,203,세종특별자치시,12764,1627
66001,4813,2021-04-28 00:00:00,5661,445,대전광역시,71662,5258
515430,19438,2021-04-28 00:00:00,37388,2815,경기도,552818,22253
91115,7453,2021-04-28 00:00:00,6687,1441,충청북도,97802,8894
88030,7062,2021-04-28 00:00:00,7021,1656,강원도,95051,8718
122761,6097,2021-04-28 00:00:00,6581,1424,충청남도,129342,7521
122727,6423,2021-04-28 00:00:00,13354,1432,전라북도,136081,7855
142528,5350,2021-04-28 00:00:00,12178,1522,전라남도,154706,6872
162139,3326,2021-04-28 00:00:00,9699,435,경상북도,171838,3761
186143,7232,2021-04-28 00:00:00,14310,1685,경상남도,200453,8917
30621,3648,2021-04-28 00:00:00,2037,535,제주특별자치도,32658,4183
2588065,148286,2021-04-29 00:00:00,220729,20435,전국,2808794,168721
406474,25637,2021-04-29 00:00:00,31795,2062,서울특별시,438269,27699
157946,7667,2021-04-29 00:00:00,16997,925,부산광역시,174943,8592
108669,5101,2021-04-29 00:00:00,9125,536,대구광역시,117794,5637
126980,13165,2021-04-29 00:00:00,11066,1023,인천광역시,138046,14188
46400,6001,2021-04-29 00:00:00,2913,1518,울산광역시,49313,7519
85728,4854,2021-04-29 00:00:00,5689,833,광주광역시,91417,5687
71664,5258,2021-04-29 00:00:00,6619,456,대전광역시,78283,5714
553250,22253,2021-04-29 00:00:00,48548,2946,경기도,601798,25199
12763,1627,2021-04-29 00:00:00,1027,175,세종특별자치시,13790,1802
95161,8718,2021-04-29 00:00:00,7839,1693,강원도,103000,10411
97816,8894,2021-04-29 00:00:00,9329,815,충청북도,107145,9709
129407,7521,2021-04-29 00:00:00,11211,1578,충청남도,140618,9099
136080,7856,2021-04-29 00:00:00,15483,1592,전라북도,151563,9448
154702,6872,2021-04-29 00:00:00,12321,1462,전라남도,167023,8334
171845,3762,2021-04-29 00:00:00,13248,399,경상북도,185093,4161
200464,8917,2021-04-29 00:00:00,15194,1893,경상남도,215658,10810
32716,4183,2021-04-29 00:00:00,2325,529,제주특별자치도,35041,4712
2814037,168724,2021-04-30 00:00:00,241967,30010,전국,3056004,198734
438892,27699,2021-04-30 00:00:00,33484,3921,서울특별시,472376,31620
175130,8592,2021-04-30 00:00:00,17482,1738,부산광역시,192612,10330
118177,5637,2021-04-30 00:00:00,10926,1467,대구광역시,129103,7104
138138,14188,2021-04-30 00:00:00,12994,1546,인천광역시,151132,15734
78531,5714,2021-04-30 00:00:00,7278,418,대전광역시,85809,6132
91528,5687,2021-04-30 00:00:00,6276,1074,광주광역시,97804,6761
49318,7521,2021-04-30 00:00:00,3714,1300,울산광역시,53032,8821
13816,1802,2021-04-30 00:00:00,867,206,세종특별자치시,14683,2008
603522,25199,2021-04-30 00:00:00,56575,4824,경기도,660097,30023
103738,10411,2021-04-30 00:00:00,10865,1803,강원도,114603,12214
107270,9709,2021-04-30 00:00:00,9676,1538,충청북도,116946,11247
140910,9099,2021-04-30 00:00:00,11645,2066,충청남도,152555,11165
151629,9448,2021-04-30 00:00:00,13527,1587,전라북도,165156,11035
167180,8335,2021-04-30 00:00:00,15263,2119,전라남도,182443,10454
185328,4161,2021-04-30 00:00:00,15835,1969,경상북도,201163,6130
215871,10810,2021-04-30 00:00:00,13095,1738,경상남도,228966,12548
35059,4712,2021-04-30 00:00:00,2465,696,제주특별자치도,37524,5408
3066985,198744,2021-05-01 00:00:00,259018,29655,전국,3326003,228399
473315,31622,2021-05-01 00:00:00,37847,4278,서울특별시,511162,35900
193025,10330,2021-05-01 00:00:00,20355,1779,부산광역시,213380,12109
129775,7104,2021-05-01 00:00:00,11692,1604,대구광역시,141467,8708
85958,6132,2021-05-01 00:00:00,7371,517,대전광역시,93329,6649
151576,15734,2021-05-01 00:00:00,14515,1601,인천광역시,166091,17335
98062,6761,2021-05-01 00:00:00,6763,1181,광주광역시,104825,7942
53057,8824,2021-05-01 00:00:00,3809,1144,울산광역시,56866,9968
663849,30025,2021-05-01 00:00:00,61313,5026,경기도,725162,35051
115981,12214,2021-05-01 00:00:00,11443,1388,강원도,127424,13602
14738,2008,2021-05-01 00:00:00,1037,346,세종특별자치시,15775,2354
117511,11247,2021-05-01 00:00:00,9109,1897,충청북도,126620,13144
153075,11166,2021-05-01 00:00:00,13324,1384,충청남도,166399,12550
165451,11035,2021-05-01 00:00:00,11190,1442,전라북도,176641,12477
182567,10454,2021-05-01 00:00:00,15580,1856,전라남도,198147,12310
201902,6130,2021-05-01 00:00:00,16971,1795,경상북도,218873,7925
229575,12550,2021-05-01 00:00:00,13631,1716,경상남도,243206,14266
37568,5408,2021-05-01 00:00:00,3068,701,제주특별자치도,40636,6109
3355935,228476,2021-05-02 00:00:00,39169,7712,전국,3395104,236188
513190,35900,2021-05-02 00:00:00,6655,691,서울특별시,519845,36591
214249,12109,2021-05-02 00:00:00,2048,1,부산광역시,216297,12110
142157,8708,2021-05-02 00:00:00,2336,1,대구광역시,144493,8709
166953,17335,2021-05-02 00:00:00,1486,570,인천광역시,168439,17905
94327,6649,2021-05-02 00:00:00,934,152,대전광역시,95261,6801
56944,9968,2021-05-02 00:00:00,486,118,울산광역시,57430,10086
105264,7942,2021-05-02 00:00:00,1435,463,광주광역시,106699,8405
16098,2354,2021-05-02 00:00:00,178,135,세종특별자치시,16276,2489
736939,35127,2021-05-02 00:00:00,12148,3167,경기도,749087,38294
127464,13144,2021-05-02 00:00:00,1320,371,충청북도,128784,13515
168129,12550,2021-05-02 00:00:00,1649,146,충청남도,169778,12696
132916,13602,2021-05-02 00:00:00,1041,444,강원도,133957,14046
177137,12478,2021-05-02 00:00:00,1592,358,전라북도,178729,12836
198858,12310,2021-05-02 00:00:00,1500,0,전라남도,200358,12310
219581,7925,2021-05-02 00:00:00,1253,500,경상북도,220834,8425
245000,14266,2021-05-02 00:00:00,2589,451,경상남도,247589,14717
40729,6109,2021-05-02 00:00:00,519,144,제주특별자치도,41248,6253
3395303,236188,2021-05-03 00:00:00,1561,301,전국,3396864,236489
520118,36591,2021-05-03 00:00:00,82,0,서울특별시,520200,36591
216352,12110,2021-05-03 00:00:00,0,0,부산광역시,216352,12110
144692,8709,2021-05-03 00:00:00,655,0,대구광역시,145347,8709
168436,17905,2021-05-03 00:00:00,0,0,인천광역시,168436,17905
106782,8405,2021-05-03 00:00:00,615,0,광주광역시,107397,8405
16458,2489,2021-05-03 00:00:00,0,0,세종특별자치시,16458,2489
95292,6801,2021-05-03 00:00:00,9,0,대전광역시,95301,6801
746309,38294,2021-05-03 00:00:00,116,200,경기도,746425,38494
57413,10086,2021-05-03 00:00:00,56,0,울산광역시,57469,10086
134616,14046,2021-05-03 00:00:00,11,0,강원도,134627,14046
128940,13515,2021-05-03 00:00:00,2,0,충청북도,128942,13515
170535,12696,2021-05-03 00:00:00,0,0,충청남도,170535,12696
178778,12836,2021-05-03 00:00:00,13,101,전라북도,178791,12937
200486,12310,2021-05-03 00:00:00,0,0,전라남도,200486,12310
220957,8425,2021-05-03 00:00:00,1,0,경상북도,220958,8425
247975,14717,2021-05-03 00:00:00,0,0,경상남도,247975,14717
41164,6253,2021-05-03 00:00:00,1,0,제주특별자치도,41165,6253
3399988,236494,2021-05-04 00:00:00,66920,30538,전국,3466908,267032
520609,36591,2021-05-04 00:00:00,19795,5033,서울특별시,540404,41624
216574,12110,2021-05-04 00:00:00,3317,2075,부산광역시,219891,14185
145365,8709,2021-05-04 00:00:00,2816,1765,대구광역시,148181,10474
107397,8405,2021-05-04 00:00:00,1993,1284,광주광역시,109390,9689
168514,17905,2021-05-04 00:00:00,3487,1810,인천광역시,172001,19715
57475,10086,2021-05-04 00:00:00,1513,502,울산광역시,58988,10588
95335,6801,2021-05-04 00:00:00,2789,510,대전광역시,98124,7311
747608,38495,2021-05-04 00:00:00,9743,4987,경기도,757351,43482
16470,2489,2021-05-04 00:00:00,393,242,세종특별자치시,16863,2731
134692,14046,2021-05-04 00:00:00,1737,1369,강원도,136429,15415
129069,13515,2021-05-04 00:00:00,1248,1713,충청북도,130317,15228
170587,12697,2021-05-04 00:00:00,1962,816,충청남도,172549,13513
178815,12938,2021-05-04 00:00:00,1816,2144,전라북도,180631,15082
200540,12311,2021-05-04 00:00:00,5698,1755,전라남도,206238,14066
221023,8425,2021-05-04 00:00:00,4719,1941,경상북도,225742,10366
248668,14718,2021-05-04 00:00:00,2410,1831,경상남도,251078,16549
41247,6253,2021-05-04 00:00:00,1484,761,제주특별자치도,42731,7014
3467507,267033,2021-05-05 00:00:00,62507,31159,전국,3530014,298192
540663,41625,2021-05-05 00:00:00,18942,4665,서울특별시,559605,46290
219960,14185,2021-05-05 00:00:00,2997,2300,부산광역시,222957,16485
148186,10474,2021-05-05 00:00:00,2055,1673,대구광역시,150241,12147
109390,9689,2021-05-05 00:00:00,2335,1334,광주광역시,111725,11023
172015,19715,2021-05-05 00:00:00,3113,1841,인천광역시,175128,21556
98131,7311,2021-05-05 00:00:00,2878,493,대전광역시,101009,7804
59005,10588,2021-05-05 00:00:00,679,348,울산광역시,59684,10936
16863,2731,2021-05-05 00:00:00,353,316,세종특별자치시,17216,3047
757560,43482,2021-05-05 00:00:00,10405,5339,경기도,767965,48821
136436,15415,2021-05-05 00:00:00,1322,1636,강원도,137758,17051
130328,15228,2021-05-05 00:00:00,1253,1791,충청북도,131581,17019
172547,13513,2021-05-05 00:00:00,1670,773,충청남도,174217,14286
180626,15082,2021-05-05 00:00:00,1576,2153,전라북도,182202,17235
206228,14066,2021-05-05 00:00:00,5954,1760,전라남도,212182,15826
225758,10366,2021-05-05 00:00:00,3533,2543,경상북도,229291,12909
251077,16549,2021-05-05 00:00:00,2602,1439,경상남도,253679,17988
42734,7014,2021-05-05 00:00:00,840,755,제주특별자치도,43574,7769
3555071,298195,2021-05-06 00:00:00,5253,25310,전국,3560324,323505
561256,46290,2021-05-06 00:00:00,1788,1650,서울특별시,563044,47940
223710,16485,2021-05-06 00:00:00,287,1764,부산광역시,223997,18249
176046,21556,2021-05-06 00:00:00,6,1827,인천광역시,176052,23383
151187,12147,2021-05-06 00:00:00,726,1104,대구광역시,151913,13251
59756,10936,2021-05-06 00:00:00,24,0,울산광역시,59780,10936
112032,11023,2021-05-06 00:00:00,40,654,광주광역시,112072,11677
17434,3047,2021-05-06 00:00:00,245,238,세종특별자치시,17679,3285
101620,7804,2021-05-06 00:00:00,10,0,대전광역시,101630,7804
777728,48824,2021-05-06 00:00:00,1574,5682,경기도,779302,54506
142341,17051,2021-05-06 00:00:00,37,1369,강원도,142378,18420
132506,17019,2021-05-06 00:00:00,9,1544,충청북도,132515,18563
175178,14286,2021-05-06 00:00:00,6,769,충청남도,175184,15055
182580,17235,2021-05-06 00:00:00,121,2167,전라북도,182701,19402
212396,15826,2021-05-06 00:00:00,256,1868,전라남도,212652,17694
230161,12909,2021-05-06 00:00:00,6,2426,경상북도,230167,15335
255489,17988,2021-05-06 00:00:00,33,1493,경상남도,255522,19481
43651,7769,2021-05-06 00:00:00,85,755,제주특별자치도,43736,8524
3566651,323699,2021-05-07 00:00:00,41965,73491,전국,3608616,397190
563562,47992,2021-05-07 00:00:00,11021,11715,서울특별시,574583,59707
224181,18265,2021-05-07 00:00:00,2580,2683,부산광역시,226761,20948
151970,13254,2021-05-07 00:00:00,2064,2375,대구광역시,154034,15629
176244,23390,2021-05-07 00:00:00,2139,2850,인천광역시,178383,26240
112103,11677,2021-05-07 00:00:00,1807,1792,광주광역시,113910,13469
101937,7809,2021-05-07 00:00:00,1000,1980,대전광역시,102937,9789
59790,10937,2021-05-07 00:00:00,795,804,울산광역시,60585,11741
17767,3285,2021-05-07 00:00:00,275,482,세종특별자치시,18042,3767
781835,54545,2021-05-07 00:00:00,7110,12319,경기도,788945,66864
142829,18421,2021-05-07 00:00:00,1640,3923,강원도,144469,22344
132705,18564,2021-05-07 00:00:00,1306,3171,충청북도,134011,21735
175519,15076,2021-05-07 00:00:00,1142,4680,충청남도,176661,19756
182744,19403,2021-05-07 00:00:00,1725,3140,전라북도,184469,22543
212765,17704,2021-05-07 00:00:00,2495,6559,전라남도,215260,24263
230250,15341,2021-05-07 00:00:00,2319,6534,경상북도,232569,21875
256688,19512,2021-05-07 00:00:00,1640,7730,경상남도,258328,27242
43762,8524,2021-05-07 00:00:00,907,754,제주특별자치도,44669,9278
3623605,397204,2021-05-08 00:00:00,38982,76790,전국,3662587,473994
575713,59728,2021-05-08 00:00:00,11230,11486,서울특별시,586943,71214
227306,20949,2021-05-08 00:00:00,2449,2642,부산광역시,229755,23591
154493,15630,2021-05-08 00:00:00,1894,2487,대구광역시,156387,18117
114101,13470,2021-05-08 00:00:00,1837,1181,광주광역시,115938,14651
178945,26248,2021-05-08 00:00:00,1929,2944,인천광역시,180874,29192
103428,9791,2021-05-08 00:00:00,757,2119,대전광역시,104185,11910
18179,3767,2021-05-08 00:00:00,149,675,세종특별자치시,18328,4442
60607,11742,2021-05-08 00:00:00,958,928,울산광역시,61565,12670
794444,66804,2021-05-08 00:00:00,6315,15032,경기도,800759,81836
146445,22353,2021-05-08 00:00:00,1095,3688,강원도,147540,26041
134637,21740,2021-05-08 00:00:00,931,3114,충청북도,135568,24854
177511,19764,2021-05-08 00:00:00,1119,4188,충청남도,178630,23952
184832,22547,2021-05-08 00:00:00,1230,3163,전라북도,186062,25710
215437,24265,2021-05-08 00:00:00,2989,6756,전라남도,218426,31021
232959,21878,2021-05-08 00:00:00,1804,7848,경상북도,234763,29726
259793,27249,2021-05-08 00:00:00,1467,7736,경상남도,261260,34985
44775,9279,2021-05-08 00:00:00,829,803,제주특별자치도,45604,10082
3662751,473993,2021-05-09 00:00:00,11931,27546,전국,3674682,501539
586991,71213,2021-05-09 00:00:00,4044,2082,서울특별시,591035,73295
229786,23591,2021-05-09 00:00:00,800,404,부산광역시,230586,23995
156391,18117,2021-05-09 00:00:00,571,1079,대구광역시,156962,19196
180886,29192,2021-05-09 00:00:00,625,1359,인천광역시,181511,30551
104185,11910,2021-05-09 00:00:00,259,209,대전광역시,104444,12119
115937,14651,2021-05-09 00:00:00,571,97,광주광역시,116508,14748
61581,12670,2021-05-09 00:00:00,171,90,울산광역시,61752,12760
18328,4442,2021-05-09 00:00:00,120,255,세종특별자치시,18448,4697
147544,26041,2021-05-09 00:00:00,148,298,강원도,147692,26339
800794,81836,2021-05-09 00:00:00,2561,11230,경기도,803355,93066
135574,24854,2021-05-09 00:00:00,184,541,충청북도,135758,25395
178633,23952,2021-05-09 00:00:00,329,2230,충청남도,178962,26182
186062,25710,2021-05-09 00:00:00,251,344,전라북도,186313,26054
218427,31021,2021-05-09 00:00:00,321,879,전라남도,218748,31900
234762,29726,2021-05-09 00:00:00,430,4530,경상북도,235192,34256
261266,34985,2021-05-09 00:00:00,411,1816,경상남도,261677,36801
45604,10082,2021-05-09 00:00:00,135,103,제주특별자치도,45739,10185
3674726,501540,2021-05-10 00:00:00,3,4734,전국,3674729,506274
591041,73295,2021-05-10 00:00:00,0,0,서울특별시,591041,73295
230607,23995,2021-05-10 00:00:00,0,0,부산광역시,230607,23995
156962,19196,2021-05-10 00:00:00,0,1028,대구광역시,156962,20224
181511,30551,2021-05-10 00:00:00,0,0,인천광역시,181511,30551
116508,14748,2021-05-10 00:00:00,0,0,광주광역시,116508,14748
18448,4697,2021-05-10 00:00:00,0,0,세종특별자치시,18448,4697
104444,12119,2021-05-10 00:00:00,0,0,대전광역시,104444,12119
803370,93067,2021-05-10 00:00:00,1,1288,경기도,803371,94355
61752,12760,2021-05-10 00:00:00,0,0,울산광역시,61752,12760
147692,26339,2021-05-10 00:00:00,0,0,강원도,147692,26339
135758,25395,2021-05-10 00:00:00,0,0,충청북도,135758,25395
178963,26182,2021-05-10 00:00:00,2,777,충청남도,178965,26959
186313,26054,2021-05-10 00:00:00,0,0,전라북도,186313,26054
218748,31900,2021-05-10 00:00:00,0,0,전라남도,218748,31900
235192,34256,2021-05-10 00:00:00,0,1641,경상북도,235192,35897
261678,36801,2021-05-10 00:00:00,0,0,경상남도,261678,36801
45739,10185,2021-05-10 00:00:00,0,0,제주특별자치도,45739,10185
3684225,506462,2021-05-11 00:00:00,8341,77551,전국,3692566,584013
591844,73318,2021-05-11 00:00:00,3131,12457,서울특별시,594975,85775
230900,24004,2021-05-11 00:00:00,11,2885,부산광역시,230911,26889
157126,20230,2021-05-11 00:00:00,284,2675,대구광역시,157410,22905
181842,30579,2021-05-11 00:00:00,122,3009,인천광역시,181964,33588
116581,14751,2021-05-11 00:00:00,764,1203,광주광역시,117345,15954
104730,12128,2021-05-11 00:00:00,220,2226,대전광역시,104950,14354
61782,12760,2021-05-11 00:00:00,4,787,울산광역시,61786,13547
18614,4698,2021-05-11 00:00:00,8,591,세종특별자치시,18622,5289
807018,94396,2021-05-11 00:00:00,626,15181,경기도,807644,109577
149215,26355,2021-05-11 00:00:00,22,3086,강원도,149237,29441
135997,25403,2021-05-11 00:00:00,260,2373,충청북도,136257,27776
179430,26967,2021-05-11 00:00:00,167,6221,충청남도,179597,33188
186424,26064,2021-05-11 00:00:00,287,3078,전라북도,186711,29142
218962,31914,2021-05-11 00:00:00,2216,5623,전라남도,221178,37537
235552,35900,2021-05-11 00:00:00,158,8143,경상북도,235710,44043
262344,36810,2021-05-11 00:00:00,55,7270,경상남도,262399,44080
45864,10185,2021-05-11 00:00:00,6,743,제주특별자치도,45870,10928
3692628,584025,2021-05-12 00:00:00,6029,80788,전국,3698657,664813
595470,85780,2021-05-12 00:00:00,2796,13030,서울특별시,598266,98810
230910,26889,2021-05-12 00:00:00,121,2631,부산광역시,231031,29520
157592,22905,2021-05-12 00:00:00,100,2666,대구광역시,157692,25571
182015,33588,2021-05-12 00:00:00,98,3021,인천광역시,182113,36609
117348,15954,2021-05-12 00:00:00,21,2633,광주광역시,117369,18587
105077,14355,2021-05-12 00:00:00,283,2167,대전광역시,105360,16522
61789,13547,2021-05-12 00:00:00,11,717,울산광역시,61800,14264
18752,5289,2021-05-12 00:00:00,25,548,세종특별자치시,18777,5837
804916,109578,2021-05-12 00:00:00,517,16269,경기도,805433,125847
149640,29441,2021-05-12 00:00:00,50,3373,강원도,149690,32814
179953,33191,2021-05-12 00:00:00,224,6160,충청남도,180177,39351
186717,29142,2021-05-12 00:00:00,147,3144,전라북도,186864,32286
136483,27776,2021-05-12 00:00:00,164,3419,충청북도,136647,31195
221219,37538,2021-05-12 00:00:00,1328,4799,전라남도,222547,42337
235788,44043,2021-05-12 00:00:00,96,8499,경상북도,235884,52542
263153,44081,2021-05-12 00:00:00,44,6891,경상남도,263197,50972
45806,10928,2021-05-12 00:00:00,4,821,제주특별자치도,45810,11749
3706615,664817,2021-05-13 00:00:00,4408,82890,전국,3711023,747707
598931,98811,2021-05-13 00:00:00,1617,13970,서울특별시,600548,112781
231193,29520,2021-05-13 00:00:00,302,2833,부산광역시,231495,32353
157806,25571,2021-05-13 00:00:00,68,2134,대구광역시,157874,27705
117499,18587,2021-05-13 00:00:00,73,2673,광주광역시,117572,21260
182399,36611,2021-05-13 00:00:00,90,2966,인천광역시,182489,39577
105873,16522,2021-05-13 00:00:00,314,2020,대전광역시,106187,18542
18931,5838,2021-05-13 00:00:00,18,596,세종특별자치시,18949,6434
61815,14264,2021-05-13 00:00:00,45,1481,울산광역시,61860,15745
808968,125848,2021-05-13 00:00:00,652,16256,경기도,809620,142104
150233,32814,2021-05-13 00:00:00,11,2920,강원도,150244,35734
136900,31192,2021-05-13 00:00:00,374,3537,충청북도,137274,34729
180489,39352,2021-05-13 00:00:00,84,7268,충청남도,180573,46620
186995,32286,2021-05-13 00:00:00,158,3194,전라북도,187153,35480
222745,42337,2021-05-13 00:00:00,500,6140,전라남도,223245,48477
236007,52543,2021-05-13 00:00:00,53,7027,경상북도,236060,59570
263949,50972,2021-05-13 00:00:00,42,6797,경상남도,263991,57769
45882,11749,2021-05-13 00:00:00,7,1078,제주특별자치도,45889,12827
3712844,747713,2021-05-14 00:00:00,7139,77987,전국,3719983,825700
600794,112785,2021-05-14 00:00:00,3391,12435,서울특별시,604185,125220
231520,32353,2021-05-14 00:00:00,182,2417,부산광역시,231702,34770
157898,27704,2021-05-14 00:00:00,73,3398,대구광역시,157971,31102
106358,18542,2021-05-14 00:00:00,304,2214,대전광역시,106662,20756
182526,39578,2021-05-14 00:00:00,73,2364,인천광역시,182599,41942
117586,21258,2021-05-14 00:00:00,8,1755,광주광역시,117594,23013
61863,15745,2021-05-14 00:00:00,144,1064,울산광역시,62007,16809
810407,142105,2021-05-14 00:00:00,755,16547,경기도,811162,158652
150306,35734,2021-05-14 00:00:00,316,2318,강원도,150622,38052
18970,6434,2021-05-14 00:00:00,117,289,세종특별자치시,19087,6723
137294,34729,2021-05-14 00:00:00,407,2360,충청북도,137701,37089
180693,46622,2021-05-14 00:00:00,270,5013,충청남도,180963,51635
187171,35480,2021-05-14 00:00:00,135,4529,전라북도,187306,40009
223247,48478,2021-05-14 00:00:00,826,6836,전라남도,224073,55314
236084,59570,2021-05-14 00:00:00,109,5868,경상북도,236193,65438
264158,57769,2021-05-14 00:00:00,23,7671,경상남도,264181,65440
45969,12827,2021-05-14 00:00:00,6,909,제주특별자치도,45975,13736
3721673,825715,2021-05-15 00:00:00,9548,79705,전국,3731221,905420
605555,125222,2021-05-15 00:00:00,3827,12751,서울특별시,609382,137973
231700,34770,2021-05-15 00:00:00,236,2497,부산광역시,231936,37267
158036,31102,2021-05-15 00:00:00,48,3518,대구광역시,158084,34620
117631,23014,2021-05-15 00:00:00,634,2201,광주광역시,118265,25215
182741,41942,2021-05-15 00:00:00,107,2383,인천광역시,182848,44325
19338,6723,2021-05-15 00:00:00,69,354,세종특별자치시,19407,7077
107010,20756,2021-05-15 00:00:00,350,2183,대전광역시,107360,22939
808966,158659,2021-05-15 00:00:00,972,17903,경기도,809938,176562
61987,16809,2021-05-15 00:00:00,156,1009,울산광역시,62143,17818
150840,38052,2021-05-15 00:00:00,672,1884,강원도,151512,39936
137819,37090,2021-05-15 00:00:00,249,2392,충청북도,138068,39482
181334,51637,2021-05-15 00:00:00,154,3684,충청남도,181488,55321
187356,40009,2021-05-15 00:00:00,66,4319,전라북도,187422,44328
224226,55316,2021-05-15 00:00:00,890,6550,전라남도,225116,61866
236276,65438,2021-05-15 00:00:00,48,6159,경상북도,236324,71597
264818,65440,2021-05-15 00:00:00,613,8969,경상남도,265431,74409
46040,13736,2021-05-15 00:00:00,457,949,제주특별자치도,46497,14685
3732527,905528,2021-05-16 00:00:00,1269,29829,전국,3733796,935357
609643,138052,2021-05-16 00:00:00,695,3717,서울특별시,610338,141769
231981,37267,2021-05-16 00:00:00,17,1365,부산광역시,231998,38632
158112,34620,2021-05-16 00:00:00,9,1794,대구광역시,158121,36414
182947,44325,2021-05-16 00:00:00,4,688,인천광역시,182951,45013
118308,25217,2021-05-16 00:00:00,9,375,광주광역시,118317,25592
62147,17818,2021-05-16 00:00:00,0,0,울산광역시,62147,17818
19418,7077,2021-05-16 00:00:00,41,104,세종특별자치시,19459,7181
107385,22939,2021-05-16 00:00:00,0,178,대전광역시,107385,23117
810181,176585,2021-05-16 00:00:00,151,12299,경기도,810332,188884
